Row.names,Gene.human.stable.ID,Macaque.gene.stable.ID,Mouse.gene.stable.ID,Rat.gene.stable.ID,Dog.gene.stable.ID
SHROOM1,ENSG00000164403,ENSMFAG00000031085,ENSMUSG00000018387,ENSRNOG00000007431,ENSCAFG00000000914
SHROOM2,ENSG00000146950,ENSMFAG00000031091,ENSMUSG00000045180,ENSRNOG00000024322,ENSCAFG00000011388
SHROOM3,ENSG00000138771,ENSMFAG00000002770,ENSMUSG00000029381,ENSRNOG00000002208,ENSCAFG00000008652
SHROOM4,ENSG00000158352,ENSMFAG00000042129,ENSMUSG00000068270,ENSRNOG00000002959,ENSCAFG00000016028
SHTN1,ENSG00000187164,ENSMFAG00000042541,ENSMUSG00000041362,ENSRNOG00000018350,ENSCAFG00000011908
SIAE,ENSG00000110013,ENSMFAG00000003476,ENSMUSG00000001942,ENSRNOG00000031266,ENSCAFG00000011184
SIAH3,ENSG00000215475,ENSMFAG00000000091,ENSMUSG00000091722,ENSRNOG00000043061,ENSCAFG00000004514
SIDT1,ENSG00000072858,ENSMFAG00000031280,ENSMUSG00000022696,ENSRNOG00000002013,ENSCAFG00000010667
SIDT2,ENSG00000149577,ENSMFAG00000032882,ENSMUSG00000034908,ENSRNOG00000017871,ENSCAFG00000013202
SIGIRR,ENSG00000185187,ENSMFAG00000041564,ENSMUSG00000025494,ENSRNOG00000015593,ENSCAFG00000006505
SIGLEC1,ENSG00000088827,ENSMFAG00000041387,ENSMUSG00000027322,ENSRNOG00000021243,ENSCAFG00000006219
SIGMAR1,ENSG00000147955,ENSMFAG00000044103,ENSMUSG00000036078,ENSRNOG00000014604,ENSCAFG00000030020
SIK2,ENSG00000170145,ENSMFAG00000045653,ENSMUSG00000037112,ENSRNOG00000043498,ENSCAFG00000014202
SIK3,ENSG00000160584,ENSMFAG00000041223,ENSMUSG00000034135,ENSRNOG00000045931,ENSCAFG00000013258
SIKE1,ENSG00000052723,ENSMFAG00000033378,ENSMUSG00000027854,ENSRNOG00000017502,ENSCAFG00000028884
SIL1,ENSG00000120725,ENSMFAG00000035604,ENSMUSG00000024357,ENSRNOG00000019826,ENSCAFG00000001330
SIM2,ENSG00000159263,ENSMFAG00000002855,ENSMUSG00000062713,ENSRNOG00000054203,ENSCAFG00000009686
SIMC1,ENSG00000170085,ENSMFAG00000043578,ENSMUSG00000043183,ENSRNOG00000016932,ENSCAFG00000016711
SIN3A,ENSG00000169375,ENSMFAG00000041042,ENSMUSG00000042557,ENSRNOG00000032254,ENSCAFG00000018010
SIN3B,ENSG00000127511,ENSMFAG00000001377,ENSMUSG00000031622,ENSRNOG00000048622,ENSCAFG00000015616
SIPA1,ENSG00000213445,ENSMFAG00000035897,ENSMUSG00000056917,ENSRNOG00000020726,ENSCAFG00000013350
SIPA1L1,ENSG00000197555,ENSMFAG00000038037,ENSMUSG00000042700,ENSRNOG00000007646,ENSCAFG00000016732
SIPA1L2,ENSG00000116991,ENSMFAG00000039676,ENSMUSG00000001995,ENSRNOG00000019791,ENSCAFG00000011665
SIPA1L3,ENSG00000105738,ENSMFAG00000037792,ENSMUSG00000030583,ENSRNOG00000020703,ENSCAFG00000005973
SIRT1,ENSG00000096717,ENSMFAG00000046160,ENSMUSG00000020063,ENSRNOG00000051592,ENSCAFG00000013316
SIRT2,ENSG00000068903,ENSMFAG00000043187,ENSMUSG00000015149,ENSRNOG00000020102,ENSCAFG00000005638
SIRT3,ENSG00000142082,ENSMFAG00000041754,ENSMUSG00000025486,ENSRNOG00000013828,ENSCAFG00000006450
SIRT4,ENSG00000089163,ENSMFAG00000038370,ENSMUSG00000029524,ENSRNOG00000001151,ENSCAFG00000010258
SIRT5,ENSG00000124523,ENSMFAG00000000178,ENSMUSG00000054021,ENSRNOG00000017866,ENSCAFG00000009838
SIRT6,ENSG00000077463,ENSMFAG00000001546,ENSMUSG00000034748,ENSRNOG00000006393,ENSCAFG00000019123
SIRT7,ENSG00000187531,ENSMFAG00000045096,ENSMUSG00000025138,ENSRNOG00000036683,ENSCAFG00000005891
SIT1,ENSG00000137078,ENSMFAG00000033286,ENSMUSG00000028460,ENSRNOG00000021546,ENSCAFG00000002063
SIX1,ENSG00000126778,ENSMFAG00000032684,ENSMUSG00000051367,ENSRNOG00000022777,ENSCAFG00000029797
SIX2,ENSG00000170577,ENSMFAG00000040664,ENSMUSG00000024134,ENSRNOG00000058827,ENSCAFG00000002550
SIX3,ENSG00000138083,ENSMFAG00000044088,ENSMUSG00000038805,ENSRNOG00000057031,ENSCAFG00000002547
SIX4,ENSG00000100625,ENSMFAG00000041852,ENSMUSG00000034460,ENSRNOG00000007250,ENSCAFG00000015627
SIX5,ENSG00000177045,ENSMFAG00000003020,ENSMUSG00000040841,ENSRNOG00000060146,ENSCAFG00000004394
SIX6,ENSG00000184302,ENSMFAG00000038361,ENSMUSG00000021099,ENSRNOG00000006296,ENSCAFG00000015619
SKA1,ENSG00000154839,ENSMFAG00000000025,ENSMUSG00000036223,ENSRNOG00000015275,ENSCAFG00000013294
SKA2,ENSG00000182628,ENSMFAG00000040585,ENSMUSG00000020492,ENSRNOG00000025981,ENSCAFG00000029233
SKA3,ENSG00000165480,ENSMFAG00000034383,ENSMUSG00000021965,ENSRNOG00000021847,ENSCAFG00000007184
SKAP1,ENSG00000141293,ENSMFAG00000038763,ENSMUSG00000057058,ENSRNOG00000023881,ENSCAFG00000016837
SKAP2,ENSG00000005020,ENSMFAG00000041066,ENSMUSG00000059182,ENSRNOG00000012228,ENSCAFG00000002921
SKI,ENSG00000157933,ENSMFAG00000032222,ENSMUSG00000029050,ENSRNOG00000055340,ENSCAFG00000019387
SKIDA1,ENSG00000180592,ENSMFAG00000032803,ENSMUSG00000054074,ENSRNOG00000033330,ENSCAFG00000004142
SKIL,ENSG00000136603,ENSMFAG00000029995,ENSMUSG00000027660,ENSRNOG00000009899,ENSCAFG00000014846
SKIV2L,ENSG00000204351,ENSMFAG00000034235,ENSMUSG00000040356,ENSRNOG00000000421,ENSCAFG00000000679
SKIV2L2,ENSG00000039123,ENSMFAG00000031610,ENSMUSG00000016018,ENSRNOG00000010125,ENSCAFG00000006818
SKP2,ENSG00000145604,ENSMFAG00000030476,ENSMUSG00000054115,ENSRNOG00000059059,ENSCAFG00000018725
SLA,ENSG00000155926,ENSMFAG00000003417,ENSMUSG00000022372,ENSRNOG00000056714,ENSCAFG00000001131
SLA2,ENSG00000101082,ENSMFAG00000002035,ENSMUSG00000027636,ENSRNOG00000020337,ENSCAFG00000008573
SLAIN1,ENSG00000139737,ENSMFAG00000002894,ENSMUSG00000055717,ENSRNOG00000024125,ENSCAFG00000005183
SLAIN2,ENSG00000109171,ENSMFAG00000042290,ENSMUSG00000036087,ENSRNOG00000002271,ENSCAFG00000001956
SLAMF1,ENSG00000117090,ENSMFAG00000035353,ENSMUSG00000015316,ENSRNOG00000059073,ENSCAFG00000012579
SLAMF6,ENSG00000162739,ENSMFAG00000032557,ENSMUSG00000015314,ENSRNOG00000038286,ENSCAFG00000023704
SLAMF7,ENSG00000026751,ENSMFAG00000005215,ENSMUSG00000038179,ENSRNOG00000023209,ENSCAFG00000012598
SLAMF8,ENSG00000158714,ENSMFAG00000044324,ENSMUSG00000053318,ENSRNOG00000008736,ENSCAFG00000011795
SLAMF9,ENSG00000162723,ENSMFAG00000044181,ENSMUSG00000026548,ENSRNOG00000008045,ENSCAFG00000011857
SLBP,ENSG00000163950,ENSMFAG00000030130,ENSMUSG00000004642,ENSRNOG00000037162,ENSCAFG00000015016
SLC10A1,ENSG00000100652,ENSMFAG00000033423,ENSMUSG00000021135,ENSRNOG00000005794,ENSCAFG00000016597
SLC10A3,ENSG00000126903,ENSMFAG00000035989,ENSMUSG00000032806,ENSRNOG00000060580,ENSCAFG00000019591
SLC10A6,ENSG00000145283,ENSMFAG00000003336,ENSMUSG00000029321,ENSRNOG00000002057,ENSCAFG00000009448
SLC10A7,ENSG00000120519,ENSMFAG00000005395,ENSMUSG00000031684,ENSRNOG00000011991,ENSCAFG00000007747
SLC11A1,ENSG00000018280,ENSMFAG00000044291,ENSMUSG00000026177,ENSRNOG00000014956,ENSCAFG00000014645
SLC11A2,ENSG00000110911,ENSMFAG00000003818,ENSMUSG00000023030,ENSRNOG00000019550,ENSCAFG00000007902
SLC12A2,ENSG00000064651,ENSMFAG00000001384,ENSMUSG00000024597,ENSRNOG00000015971,ENSCAFG00000000637
SLC12A4,ENSG00000124067,ENSMFAG00000038855,ENSMUSG00000017765,ENSRNOG00000019651,ENSCAFG00000020329
SLC12A5,ENSG00000124140,ENSMFAG00000040616,ENSMUSG00000017740,ENSRNOG00000018111,ENSCAFG00000009931
SLC12A7,ENSG00000113504,ENSMFAG00000027549,ENSMUSG00000017756,ENSRNOG00000016372,ENSCAFG00000010793
SLC12A8,ENSG00000221955,ENSMFAG00000036324,ENSMUSG00000035506,ENSRNOG00000001792,ENSCAFG00000012555
SLC12A9,ENSG00000146828,ENSMFAG00000035511,ENSMUSG00000037344,ENSRNOG00000048487,ENSCAFG00000014073
SLC13A2,ENSG00000007216,ENSMFAG00000031128,ENSMUSG00000001095,ENSRNOG00000010337,ENSCAFG00000018692
SLC13A3,ENSG00000158296,ENSMFAG00000037141,ENSMUSG00000018459,ENSRNOG00000019118,ENSCAFG00000010486
SLC13A4,ENSG00000164707,ENSMFAG00000000951,ENSMUSG00000029843,ENSRNOG00000011184,ENSCAFG00000003306
SLC13A5,ENSG00000141485,ENSMFAG00000043319,ENSMUSG00000020805,ENSRNOG00000014870,ENSCAFG00000015368
SLC14A1,ENSG00000141469,ENSMFAG00000032229,ENSMUSG00000059336,ENSRNOG00000016753,ENSCAFG00000017664
SLC15A1,ENSG00000088386,ENSMFAG00000006289,ENSMUSG00000025557,ENSRNOG00000011598,ENSCAFG00000005656
SLC15A2,ENSG00000163406,ENSMFAG00000032143,ENSMUSG00000022899,ENSRNOG00000002305,ENSCAFG00000011672
SLC15A3,ENSG00000110446,ENSMFAG00000038208,ENSMUSG00000024737,ENSRNOG00000021644,ENSCAFG00000016390
SLC15A4,ENSG00000139370,ENSMFAG00000039467,ENSMUSG00000029416,ENSRNOG00000000962,ENSCAFG00000006831
SLC16A1,ENSG00000155380,ENSMFAG00000035894,ENSMUSG00000032902,ENSRNOG00000019996,ENSCAFG00000013356
SLC16A10,ENSG00000112394,ENSMFAG00000037297,ENSMUSG00000019838,ENSRNOG00000000588,ENSCAFG00000003922
SLC16A11,ENSG00000174326,ENSMFAG00000045121,ENSMUSG00000040938,ENSRNOG00000018748,ENSCAFG00000015973
SLC16A12,ENSG00000152779,ENSMFAG00000002755,ENSMUSG00000009378,ENSRNOG00000021916,ENSCAFG00000007158
SLC16A13,ENSG00000174327,ENSMFAG00000009701,ENSMUSG00000044367,ENSRNOG00000018785,ENSCAFG00000015972
SLC16A14,ENSG00000163053,ENSMFAG00000038643,ENSMUSG00000026220,ENSRNOG00000017072,ENSCAFG00000010665
SLC16A2,ENSG00000147100,ENSMFAG00000034044,ENSMUSG00000033965,ENSRNOG00000002832,ENSCAFG00000017195
SLC16A3,ENSG00000141526,ENSMFAG00000038739,ENSMUSG00000025161,ENSRNOG00000036677,ENSCAFG00000006054
SLC16A4,ENSG00000168679,ENSMFAG00000041455,ENSMUSG00000027896,ENSRNOG00000018131,ENSCAFG00000019788
SLC16A5,ENSG00000170190,ENSMFAG00000000622,ENSMUSG00000045775,ENSRNOG00000023476,ENSCAFG00000004718
SLC16A6,ENSG00000108932,ENSMFAG00000039686,ENSMUSG00000041920,ENSRNOG00000000245,ENSCAFG00000011086
SLC16A7,ENSG00000118596,ENSMFAG00000002564,ENSMUSG00000020102,ENSRNOG00000007839,ENSCAFG00000000316
SLC16A8,ENSG00000100156,ENSMFAG00000045249,ENSMUSG00000032988,ENSRNOG00000012090,ENSCAFG00000001429
SLC16A9,ENSG00000165449,ENSMFAG00000032423,ENSMUSG00000037762,ENSRNOG00000049063,ENSCAFG00000012440
SLC17A1,ENSG00000124568,ENSMFAG00000037547,ENSMUSG00000021335,ENSRNOG00000042692,ENSCAFG00000010606
SLC17A2,ENSG00000112337,ENSMFAG00000002772,ENSMUSG00000036110,ENSRNOG00000017180,ENSCAFG00000010641
SLC17A3,ENSG00000124564,ENSMFAG00000045154,ENSMUSG00000036083,ENSRNOG00000032745,ENSCAFG00000024892
SLC17A4,ENSG00000146039,ENSMFAG00000036410,ENSMUSG00000021336,ENSRNOG00000022505,ENSCAFG00000010583
SLC17A5,ENSG00000119899,ENSMFAG00000044818,ENSMUSG00000049624,ENSRNOG00000009330,ENSCAFG00000002658
SLC17A6,ENSG00000091664,ENSMFAG00000040379,ENSMUSG00000030500,ENSRNOG00000016147,ENSCAFG00000010093
SLC17A7,ENSG00000104888,ENSMFAG00000001898,ENSMUSG00000070570,ENSRNOG00000020650,ENSCAFG00000003665
SLC17A9,ENSG00000101194,ENSMFAG00000044450,ENSMUSG00000023393,ENSRNOG00000010275,ENSCAFG00000012759
SLC18A1,ENSG00000036565,ENSMFAG00000029619,ENSMUSG00000036330,ENSRNOG00000011992,ENSCAFG00000010147
SLC18A2,ENSG00000165646,ENSMFAG00000031383,ENSMUSG00000025094,ENSRNOG00000008890,ENSCAFG00000011950
SLC18A3,ENSG00000187714,ENSMFAG00000008697,ENSMUSG00000100241,ENSRNOG00000062141,ENSCAFG00000006630
SLC18B1,ENSG00000146409,ENSMFAG00000040844,ENSMUSG00000037455,ENSRNOG00000016371,ENSCAFG00000000189
SLC19A1,ENSG00000173638,ENSMFAG00000041513,ENSMUSG00000001436,ENSRNOG00000001232,ENSCAFG00000011898
SLC19A2,ENSG00000117479,ENSMFAG00000039988,ENSMUSG00000040918,ENSRNOG00000002839,ENSCAFG00000015235
SLC19A3,ENSG00000135917,ENSMFAG00000003208,ENSMUSG00000038496,ENSRNOG00000057256,ENSCAFG00000010482
SLC1A1,ENSG00000106688,ENSMFAG00000038163,ENSMUSG00000024935,ENSRNOG00000014816,ENSCAFG00000002067
SLC1A2,ENSG00000110436,ENSMFAG00000043293,ENSMUSG00000005089,ENSRNOG00000005479,ENSCAFG00000006881
SLC1A3,ENSG00000079215,ENSMFAG00000024693,ENSMUSG00000005360,ENSRNOG00000016163,ENSCAFG00000018704
SLC1A4,ENSG00000115902,ENSMFAG00000003847,ENSMUSG00000020142,ENSRNOG00000005248,ENSCAFG00000003180
SLC1A5,ENSG00000105281,ENSMFAG00000044927,ENSMUSG00000001918,ENSRNOG00000015948,ENSCAFG00000004201
SLC1A6,ENSG00000105143,ENSMFAG00000003076,ENSMUSG00000005357,ENSRNOG00000007509,ENSCAFG00000016174
SLC1A7,ENSG00000162383,ENSMFAG00000041399,ENSMUSG00000008932,ENSRNOG00000011644,ENSCAFG00000019177
SLC20A1,ENSG00000144136,ENSMFAG00000006822,ENSMUSG00000027397,ENSRNOG00000018567,ENSCAFG00000007200
SLC20A2,ENSG00000168575,ENSMFAG00000000865,ENSMUSG00000037656,ENSRNOG00000019490,ENSCAFG00000005472
SLC22A1,ENSG00000175003,ENSMFAG00000033700,ENSMUSG00000023829,ENSRNOG00000016337,ENSCAFG00000000750
SLC22A15,ENSG00000163393,ENSMFAG00000042672,ENSMUSG00000033147,ENSRNOG00000033051,ENSCAFG00000009784
SLC22A17,ENSG00000092096,ENSMFAG00000039582,ENSMUSG00000022199,ENSRNOG00000016414,ENSCAFG00000025390
SLC22A18,ENSG00000110628,ENSMFAG00000038599,ENSMUSG00000000154,ENSRNOG00000020562,ENSCAFG00000010240
SLC22A23,ENSG00000137266,ENSMFAG00000034156,ENSMUSG00000038267,ENSRNOG00000017210,ENSCAFG00000009344
SLC22A3,ENSG00000146477,ENSMFAG00000002893,ENSMUSG00000023828,ENSRNOG00000022946,ENSCAFG00000023358
SLC22A4,ENSG00000197208,ENSMFAG00000037984,ENSMUSG00000020334,ENSRNOG00000046195,ENSCAFG00000000840
SLC22A6,ENSG00000197901,ENSMFAG00000003484,ENSMUSG00000024650,ENSRNOG00000018215,ENSCAFG00000015418
SLC22A7,ENSG00000137204,ENSMFAG00000000127,ENSMUSG00000067144,ENSRNOG00000018420,ENSCAFG00000023502
SLC23A1,ENSG00000170482,ENSMFAG00000002527,ENSMUSG00000024354,ENSRNOG00000061695,ENSCAFG00000005686
SLC23A2,ENSG00000089057,ENSMFAG00000002700,ENSMUSG00000027340,ENSRNOG00000021262,ENSCAFG00000006042
SLC23A3,ENSG00000213901,ENSMFAG00000043251,ENSMUSG00000026205,ENSRNOG00000018266,ENSCAFG00000015030
SLC24A2,ENSG00000155886,ENSMFAG00000031682,ENSMUSG00000037996,ENSRNOG00000008169,ENSCAFG00000001623
SLC24A3,ENSG00000185052,ENSMFAG00000037051,ENSMUSG00000063873,ENSRNOG00000060687,ENSCAFG00000005373
SLC24A4,ENSG00000140090,ENSMFAG00000037870,ENSMUSG00000041771,ENSRNOG00000006729,ENSCAFG00000010941
SLC25A1,ENSG00000100075,ENSMFAG00000035928,ENSMUSG00000003528,ENSRNOG00000038001,ENSCAFG00000023963
SLC25A11,ENSG00000108528,ENSMFAG00000038676,ENSMUSG00000014606,ENSRNOG00000003815,ENSCAFG00000015836
SLC25A12,ENSG00000115840,ENSMFAG00000036961,ENSMUSG00000027010,ENSRNOG00000022922,ENSCAFG00000012805
SLC25A13,ENSG00000004864,ENSMFAG00000037896,ENSMUSG00000015112,ENSRNOG00000009957,ENSCAFG00000002161
SLC25A14,ENSG00000102078,ENSMFAG00000032347,ENSMUSG00000031105,ENSRNOG00000006871,ENSCAFG00000018766
SLC25A18,ENSG00000182902,ENSMFAG00000039209,ENSMUSG00000004902,ENSRNOG00000042731,ENSCAFG00000016143
SLC25A20,ENSG00000178537,ENSMFAG00000037674,ENSMUSG00000032602,ENSRNOG00000020288,ENSCAFG00000012076
SLC25A21,ENSG00000183032,ENSMFAG00000044432,ENSMUSG00000035472,ENSRNOG00000008931,ENSCAFG00000028962
SLC25A23,ENSG00000125648,ENSMFAG00000039503,ENSMUSG00000046329,ENSRNOG00000047781,ENSCAFG00000018643
SLC25A24,ENSG00000085491,ENSMFAG00000045161,ENSMUSG00000040322,ENSRNOG00000020470,ENSCAFG00000019940
SLC25A25,ENSG00000148339,ENSMFAG00000035653,ENSMUSG00000026819,ENSRNOG00000014338,ENSCAFG00000020091
SLC25A26,ENSG00000144741,ENSMFAG00000000714,ENSMUSG00000045100,ENSRNOG00000012831,ENSCAFG00000006689
SLC25A27,ENSG00000153291,ENSMFAG00000031954,ENSMUSG00000023912,ENSRNOG00000010592,ENSCAFG00000002029
SLC25A28,ENSG00000155287,ENSMFAG00000003371,ENSMUSG00000040414,ENSRNOG00000016751,ENSCAFG00000008458
SLC25A29,ENSG00000197119,ENSMFAG00000039097,ENSMUSG00000021265,ENSRNOG00000004351,ENSCAFG00000030764
SLC25A30,ENSG00000174032,ENSMFAG00000035809,ENSMUSG00000022003,ENSRNOG00000001052,ENSCAFG00000004531
SLC25A32,ENSG00000164933,ENSMFAG00000039281,ENSMUSG00000022299,ENSRNOG00000004403,ENSCAFG00000028968
SLC25A33,ENSG00000171612,ENSMFAG00000042772,ENSMUSG00000028982,ENSRNOG00000016949,ENSCAFG00000019730
SLC25A34,ENSG00000162461,ENSMFAG00000042837,ENSMUSG00000040740,ENSRNOG00000021526,ENSCAFG00000016153
SLC25A35,ENSG00000125434,ENSMFAG00000044399,ENSMUSG00000018740,ENSRNOG00000004668,ENSCAFG00000017046
SLC25A37,ENSG00000147454,ENSMFAG00000027746,ENSMUSG00000034248,ENSRNOG00000015495,ENSCAFG00000009114
SLC25A38,ENSG00000144659,ENSMFAG00000003708,ENSMUSG00000032519,ENSRNOG00000018552,ENSCAFG00000005095
SLC25A39,ENSG00000013306,ENSMFAG00000036322,ENSMUSG00000018677,ENSRNOG00000020994,ENSCAFG00000014180
SLC25A4,ENSG00000151729,ENSMFAG00000032688,ENSMUSG00000031633,ENSRNOG00000010830,ENSCAFG00000007596
SLC25A40,ENSG00000075303,ENSMFAG00000034495,ENSMUSG00000054099,ENSRNOG00000022837,ENSCAFG00000001841
SLC25A42,ENSG00000181035,ENSMFAG00000039473,ENSMUSG00000002346,ENSRNOG00000020345,ENSCAFG00000014386
SLC25A43,ENSG00000077713,ENSMFAG00000041936,ENSMUSG00000037636,ENSRNOG00000012756,ENSCAFG00000018378
SLC25A44,ENSG00000160785,ENSMFAG00000003800,ENSMUSG00000050144,ENSRNOG00000025269,ENSCAFG00000016851
SLC25A45,ENSG00000162241,ENSMFAG00000045518,ENSMUSG00000024818,ENSRNOG00000030616,ENSCAFG00000028559
SLC25A46,ENSG00000164209,ENSMFAG00000046208,ENSMUSG00000024259,ENSRNOG00000017091,ENSCAFG00000007396
SLC25A47,ENSG00000140107,ENSMFAG00000000655,ENSMUSG00000048856,ENSRNOG00000003020,ENSCAFG00000017900
SLC25A48,ENSG00000145832,ENSMFAG00000037816,ENSMUSG00000021509,ENSRNOG00000012040,ENSCAFG00000001085
SLC25A5,ENSG00000005022,ENSMFAG00000042853,ENSMUSG00000016319,ENSRNOG00000039980,ENSCAFG00000018384
SLC26A1,ENSG00000145217,ENSMFAG00000039496,ENSMUSG00000046959,ENSRNOG00000000041,ENSCAFG00000016706
SLC26A10,ENSG00000135502,ENSMFAG00000042325,ENSMUSG00000040441,ENSRNOG00000029465,ENSCAFG00000000252
SLC26A11,ENSG00000181045,ENSMFAG00000032450,ENSMUSG00000039908,ENSRNOG00000030537,ENSCAFG00000005654
SLC26A2,ENSG00000155850,ENSMFAG00000042946,ENSMUSG00000034320,ENSRNOG00000018082,ENSCAFG00000018240
SLC26A3,ENSG00000091138,ENSMFAG00000041395,ENSMUSG00000001225,ENSRNOG00000006878,ENSCAFG00000003853
SLC26A4,ENSG00000091137,ENSMFAG00000041539,ENSMUSG00000020651,ENSRNOG00000058692,ENSCAFG00000003891
SLC26A5,ENSG00000170615,ENSMFAG00000002624,ENSMUSG00000029015,ENSRNOG00000011616,ENSCAFG00000004181
SLC26A6,ENSG00000225697,ENSMFAG00000034657,ENSMUSG00000023259,ENSRNOG00000020450,ENSCAFG00000012175
SLC26A7,ENSG00000147606,ENSMFAG00000000973,ENSMUSG00000040569,ENSRNOG00000006096,ENSCAFG00000009051
SLC26A8,ENSG00000112053,ENSMFAG00000031229,ENSMUSG00000036196,ENSRNOG00000000512,ENSCAFG00000001376
SLC26A9,ENSG00000174502,ENSMFAG00000034099,ENSMUSG00000042268,ENSRNOG00000029514,ENSCAFG00000010191
SLC27A1,ENSG00000130304,ENSMFAG00000034655,ENSMUSG00000031808,ENSRNOG00000018170,ENSCAFG00000015315
SLC27A2,ENSG00000140284,ENSMFAG00000038376,ENSMUSG00000027359,ENSRNOG00000010128,ENSCAFG00000015048
SLC27A3,ENSG00000143554,ENSMFAG00000042386,ENSMUSG00000027932,ENSRNOG00000015421,ENSCAFG00000017442
SLC27A4,ENSG00000167114,ENSMFAG00000032514,ENSMUSG00000059316,ENSRNOG00000014369,ENSCAFG00000020063
SLC27A6,ENSG00000113396,ENSMFAG00000041201,ENSMUSG00000024600,ENSRNOG00000058193,ENSCAFG00000000710
SLC29A3,ENSG00000198246,ENSMFAG00000000250,ENSMUSG00000020100,ENSRNOG00000000568,ENSCAFG00000014339
SLC29A4,ENSG00000164638,ENSMFAG00000039217,ENSMUSG00000050822,ENSRNOG00000001115,ENSCAFG00000016052
SLC2A1,ENSG00000117394,ENSMFAG00000031833,ENSMUSG00000028645,ENSRNOG00000007284,ENSCAFG00000002500
SLC2A10,ENSG00000197496,ENSMFAG00000034385,ENSMUSG00000027661,ENSRNOG00000025384,ENSCAFG00000010640
SLC2A12,ENSG00000146411,ENSMFAG00000002658,ENSMUSG00000037490,ENSRNOG00000011161,ENSCAFG00000000212
SLC2A13,ENSG00000151229,ENSMFAG00000045319,ENSMUSG00000036298,ENSRNOG00000015741,ENSCAFG00000009975
SLC2A2,ENSG00000163581,ENSMFAG00000038078,ENSMUSG00000027690,ENSRNOG00000011875,ENSCAFG00000014983
SLC2A4,ENSG00000181856,ENSMFAG00000030627,ENSMUSG00000018566,ENSRNOG00000017226,ENSCAFG00000016126
SLC2A5,ENSG00000142583,ENSMFAG00000031999,ENSMUSG00000028976,ENSRNOG00000017693,ENSCAFG00000019714
SLC2A6,ENSG00000160326,ENSMFAG00000035331,ENSMUSG00000036067,ENSRNOG00000005900,ENSCAFG00000019780
SLC2A8,ENSG00000136856,ENSMFAG00000000131,ENSMUSG00000026791,ENSRNOG00000022274,ENSCAFG00000020140
SLC2A9,ENSG00000109667,ENSMFAG00000042334,ENSMUSG00000005107,ENSRNOG00000005302,ENSCAFG00000015634
SLC30A1,ENSG00000170385,ENSMFAG00000039946,ENSMUSG00000037434,ENSRNOG00000004749,ENSCAFG00000031999
SLC30A10,ENSG00000196660,ENSMFAG00000038321,ENSMUSG00000026614,ENSRNOG00000002397,ENSCAFG00000010842
SLC30A2,ENSG00000158014,ENSMFAG00000003156,ENSMUSG00000028836,ENSRNOG00000054142,ENSCAFG00000012702
SLC30A3,ENSG00000115194,ENSMFAG00000000328,ENSMUSG00000029151,ENSRNOG00000006204,ENSCAFG00000004828
SLC30A4,ENSG00000104154,ENSMFAG00000034326,ENSMUSG00000005802,ENSRNOG00000000170,ENSCAFG00000013741
SLC30A5,ENSG00000145740,ENSMFAG00000036926,ENSMUSG00000021629,ENSRNOG00000018746,ENSCAFG00000007670
SLC30A6,ENSG00000152683,ENSMFAG00000002845,ENSMUSG00000024069,ENSRNOG00000005856,ENSCAFG00000005738
SLC30A7,ENSG00000162695,ENSMFAG00000043538,ENSMUSG00000054414,ENSRNOG00000013912,ENSCAFG00000019998
SLC30A9,ENSG00000014824,ENSMFAG00000003491,ENSMUSG00000029221,ENSRNOG00000002246,ENSCAFG00000001798
SLC31A1,ENSG00000136868,ENSMFAG00000041084,ENSMUSG00000066150,ENSRNOG00000014475,ENSCAFG00000003215
SLC31A2,ENSG00000136867,ENSMFAG00000001061,ENSMUSG00000066152,ENSRNOG00000013631,ENSCAFG00000003192
SLC32A1,ENSG00000101438,ENSMFAG00000004019,ENSMUSG00000037771,ENSRNOG00000015393,ENSCAFG00000008987
SLC33A1,ENSG00000169359,ENSMFAG00000004849,ENSMUSG00000027822,ENSRNOG00000010023,ENSCAFG00000008765
SLC34A2,ENSG00000157765,ENSMFAG00000020407,ENSMUSG00000029188,ENSRNOG00000004626,ENSCAFG00000016417
SLC34A3,ENSG00000198569,ENSMFAG00000040546,ENSMUSG00000006469,ENSRNOG00000010451,ENSCAFG00000019464
SLC35A1,ENSG00000164414,ENSMFAG00000001045,ENSMUSG00000028293,ENSRNOG00000008908,ENSCAFG00000003065
SLC35A2,ENSG00000102100,ENSMFAG00000046212,ENSMUSG00000031156,ENSRNOG00000024801,ENSCAFG00000015681
SLC35A5,ENSG00000138459,ENSMFAG00000042127,ENSMUSG00000022664,ENSRNOG00000002069,ENSCAFG00000010517
SLC35B1,ENSG00000121073,ENSMFAG00000025107,ENSMUSG00000020873,ENSRNOG00000004510,ENSCAFG00000016946
SLC35B2,ENSG00000157593,ENSMFAG00000037986,ENSMUSG00000037089,ENSRNOG00000019900,ENSCAFG00000001983
SLC35B3,ENSG00000124786,ENSMFAG00000000520,ENSMUSG00000021432,ENSRNOG00000016174,ENSCAFG00000009603
SLC35B4,ENSG00000205060,ENSMFAG00000034234,ENSMUSG00000018999,ENSRNOG00000008851,ENSCAFG00000001300
SLC35C1,ENSG00000181830,ENSMFAG00000033217,ENSMUSG00000049922,ENSRNOG00000007732,ENSCAFG00000031937
SLC35C2,ENSG00000080189,ENSMFAG00000042038,ENSMUSG00000017664,ENSRNOG00000018649,ENSCAFG00000010265
